VARIABLE_NAME,DESCRIPTION,LOCATION,XPATH
MNP-CD-15-NOTPAYMATDAT,Maturity date,ROW-09,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayableGrp/LoanMaturityDt
MNP-CD-15-NOTPAYREPTER,Repayment terms,ROW-10,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayable/RepaymentTerms
MNP-CD-15-NOTPAYREPTER,Repayment terms,ROW-10,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayableGrp/RepaymentTermsTxt
MNP-CD-15-NOTPAYINTRAT,Interest rate,ROW-11,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayable/InterestRate
MNP-CD-15-NOTPAYINTRAT,Interest rate,ROW-11,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayableGrp/InterestRt
MNP-CD-15-NOPASEPRBYBO,Security provided by borrower,ROW-12,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayable/SecurityProvidedByBorrower
MNP-CD-15-NOPASEPRBYBO,Security provided by borrower,ROW-12,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayableGrp/SecurityProvidedBorrowerTxt
MNP-CD-15-NOPAPUOFLOOA,Purpose of loan,ROW-13,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayable/PurposeOfLoan
MNP-CD-15-NOPAPUOFLOOA,Purpose of loan,ROW-13,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayableGrp/LoanPurposeTxt
MNP-CD-15-NOPADEOFLECO,Description of lender consideration,ROW-14,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayable/DescOfLenderConsideration
MNP-CD-15-NOPADEOFLECO,Description of lender consideration,ROW-14,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayableGrp/LenderConsiderationDesc
MNP-CD-15-NOTPAYCONFMV,Consideration FMV,ROW-15,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayable/ConsiderationFmv
MNP-CD-15-NOTPAYCONFMV,Consideration FMV,ROW-15,Return/ReturnData/MortgagesAndNotesPayableSch/NotePayableGrp/ConsiderationFMVAmt
SA-PC-06-RRDNEPUBCHSS,NonelectingPublicCharitiesStatement,Part-06-B-Line-i,Return/ReturnData/NonelectingPublicCharitiesStmt/Statement
NGP-PC-02-NONCASGRPSCOACT,Class of Activity,COL-A,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/ClassOfActivity
NGP-PC-02-NONCASGRPSDNIND,Person Name,COL-B-01,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesName/Individual
NGP-PC-02-NONCASGRPSDNB1,Business Name Line 1,COL-B-02,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesName/Business
NGP-PC-02-NONCASGRPSDNB1,Business Name Line 1,COL-B-02,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesName/Business/BusinessNameLine1
NGP-PC-02-NONCASGRPSDNB2,Business Name Line 2,COL-B-03,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesName/Business/BusinessNameLine2
NGP-PC-02-NONCASGRPSDNAU1,Us Address Line 1,COL-C-01-A,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressUS
NGP-PC-02-NONCASGRPSDNAU1,Us Address Line 1,COL-C-01-A,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressUS/AddressLine1
NGP-PC-02-NONCASGRPSDNAU2,Us Address Line 2,COL-C-01-B,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressUS/AddressLine2
NGP-PC-02-NONCASGRPSDNACT,US Address City,COL-C-01-C,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressUS/City
NGP-PC-02-NONCASGRPSDNAST,Us Address State,COL-C-01-D,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressUS/State
NGP-PC-02-NONCASGRPSDNAZC,US Address Zip Code,COL-C-01-E,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressUS/ZIPCode
NGP-PC-02-NONCASGRPSDFRA1,Foreign Address Line 1,COL-C-02-A,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressForeign
NGP-PC-02-NONCASGRPSDFRA1,Foreign Address Line 1,COL-C-02-A,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressForeign/AddressLine1
NGP-PC-02-NONCASGRPSDFRA2,Foreign Address Line 2,COL-C-02-B,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressForeign/AddressLine2
NGP-PC-02-NONCASGRPSDCITY,Foreign Address City,COL-C-02-C,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressForeign/City
NGP-PC-02-NONCASGRPSDPRVS,Foreign Address Province or state,COL-C-02-D,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressForeign/ProvinceOrState
NGP-PC-02-NONCASGRPSDPOSZ,Foreign Adddress Postal Code,COL-C-02-E,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressForeign/PostalCode
NGP-PC-02-NONCASGRPSDCONT,Foreign Address Country,COL-C-02-F,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DoneesAddressForeign/Country
NGP-PC-02-NONCASGRPSAMOUT,Amount (FMV),COL-D,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/AmountFmv
NGP-PC-02-NONCASGRPSRELSTP,Relationship,COL-E,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/Relationship
NGP-PC-02-NONCASGRPDESCRIP,Description,COL-F,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/Description
NGP-PC-02-NONCASGRPBOOKVA,Book value,COL-G,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/BookValue
NGP-PC-02-NONCASGRPHWBOOK,How book value is determined?,COL-H,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/HowBookValueDetermined
NGP-PC-02-NONCASGRPHWFMV,How FMV is determined?,COL-I,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/HowFmvDetermined
NGP-PC-02-NONCASGRDATEOGI,Date of gift,COL-J,Return/ReturnData/NoncashGrantsPaidSchedule/NoncashGrantPaid/DateOfGift
NSO-PC-04-ONLRRDCVSHORTCAT,Category/Name,COL-A,Return/ReturnData/OtherNotesLoansRcvblShortSch/OtherNotesLoansRcvblShort/CategoryName
NSO-PC-04-ONLRRDCVSHORTAMT,Amount,COL-B,Return/ReturnData/OtherNotesLoansRcvblShortSch/OtherNotesLoansRcvblShort/Amount
OAS-PF-02-OTHEASSEDESC,Other Assets - Description,SCHED-PF-PART-02-LINE-15a-COL-A,Return/ReturnData/OtherAssetsSchedule/OtherAssets/Description
OAS-PF-02-OTHASSSCHDES,Other Assets Schedule Grp - Description,SCHED-PF-PART-02-LINE-15a-COL-A,Return/ReturnData/OtherAssetsSchedule/OtherAssetsScheduleGrp/Desc
OAS-PF-02-OABOYBVALUE,Beginning of Year - Book Value,SCHED-PF-PART-02-LINE-15a-COL-B,Return/ReturnData/OtherAssetsSchedule/OtherAssets/BOYBookValue
OAS-PF-02-OASBOYBVALUE,Beginning of Year - Book Value,SCHED-PF-PART-02-LINE-15a-COL-B,Return/ReturnData/OtherAssetsSchedule/OtherAssetsScheduleGrp/BOYBookValueAmt
OAS-PF-02-OAEOYBVALUE,End of Year - Book Value,SCHED-PF-PART-02-LINE-15a-COL-C,Return/ReturnData/OtherAssetsSchedule/OtherAssets/EOYBookValue
OAS-PF-02-OASEOYBVALUE,End of Year - Book Value,SCHED-PF-PART-02-LINE-15a-COL-C,Return/ReturnData/OtherAssetsSchedule/OtherAssetsScheduleGrp/EOYBookValueAmt
OAS-PF-02-OTASEOOYY,End of Year - Fair Market Value,SCHED-PF-PART-02-LINE-15a-COL-D,Return/ReturnData/OtherAssetsSchedule/OtherAssets/EOYFMV
OAS-PF-02-OTASSCEOOYY,End of Year - Fair Market Value,SCHED-PF-PART-02-LINE-15a-COL-D,Return/ReturnData/OtherAssetsSchedule/OtherAssetsScheduleGrp/EOYFMVAmt
OCN-CD-16-OTCHINNEASDE,Other Changes In Net Asset - Description,Col-A,Return/ReturnData/OtherChangesInNetAssetsSch/OtherChangesInNetAsset/Description
OCN-CD-16-OTCHINNEASAM,Other Changes In Net Asset - Amount,Col-B,Return/ReturnData/OtherChangesInNetAssetsSch/OtherChangesInNetAsset/Amount
ODS-PF-05-OTHEDECRDESC,Other Decreases - Description,SCHED-PF-PART-05a-COL-A,Return/ReturnData/OtherDecreasesSchedule/OtherDecreases/Description
ODS-PF-05-OTHDECDETDES,Other Decreases Detail - Desc,SCHED-PF-PART-05a-COL-A,Return/ReturnData/OtherDecreasesSchedule/OtherDecreasesDetail/Desc
ODS-PF-05-OTHDECDETDES,Other Decreases Detail - Description,SCHED-PF-PART-05a-COL-A,Return/ReturnData/OtherDecreasesSchedule/OtherDecreasesDetail/Description
ODS-PF-05-OTHEDECRAMOU,Other Decreases - Amount,SCHED-PF-PART-05a-COL-B,Return/ReturnData/OtherDecreasesSchedule/OtherDecreases/Amount
ODS-PF-05-OTHDECDETAMO,Other Decreases Detail - Amount,SCHED-PF-PART-05a-COL-B,Return/ReturnData/OtherDecreasesSchedule/OtherDecreasesDetail/Amount
ODS-PF-05-OTHEDECRDETA,Other Decreases Detail - Amt,SCHED-PF-PART-05a-COL-B,Return/ReturnData/OtherDecreasesSchedule/OtherDecreasesDetail/Amt
OEI-PC-04-OTHEXPRRDINCSHEDDEZ,Description,COL-A,Return/ReturnData/OtherExpensesIncludedSchedule/OtherExpensesIncluded/Description
OEI-PC-04-OTHEXPRRDINCSHEDAMT,Amount,COL-B,Return/ReturnData/OtherExpensesIncludedSchedule/OtherExpensesIncluded/Amount
OEN-PC-04-OXEPNOTINCSCHDEZ,Description,COL-A,Return/ReturnData/OtherExpensesNotIncludedSch/OtherExpensesNotIncluded/Description
OEN-PC-04-OXEPNOTINCSCHAMT,Amount,COL-B,Return/ReturnData/OtherExpensesNotIncludedSch/OtherExpensesNotIncluded/Amount
OES-PF-01-OTHEEXPEDESC,Other Expenses - Description,SCHED-PF-PART-01-LINE-23a-B-COL-A,Return/ReturnData/OtherExpensesSchedule/OtherExpenses/Description
OES-PF-01-OTHEXPSCHDES,Other Expenses - Description,SCHED-PF-PART-01-LINE-23a-B-COL-A,Return/ReturnData/OtherExpensesSchedule/OtherExpensesScheduleGrp/Desc
OES-PF-01-OERAEPBOOKS,Revenue and Expenses per Books,SCHED-PF-PART-01-LINE-23a-B-COL-B,Return/ReturnData/OtherExpensesSchedule/OtherExpenses/RevenueAndExpensesPerBooks
OES-PF-01-OESRAEPBOOKS,Revenue and Expenses per Books,SCHED-PF-PART-01-LINE-23a-B-COL-B,Return/ReturnData/OtherExpensesSchedule/OtherExpensesScheduleGrp/RevenueAndExpensesPerBooksAmt
OES-PF-01-OTEXNEININNC,Net Investment Income,SCHED-PF-PART-01-LINE-23a-B-COL-C,Return/ReturnData/OtherExpensesSchedule/OtherExpenses/NetInvestmentIncome
OES-PF-01-OTEXSCNEININ,Net Investment Income,SCHED-PF-PART-01-LINE-23a-B-COL-C,Return/ReturnData/OtherExpensesSchedule/OtherExpensesScheduleGrp/NetInvestmentIncomeAmt
OES-PF-01-OTEXADNEINNC,Adjusted Net Income,SCHED-PF-PART-01-LINE-23a-B-COL-D,Return/ReturnData/OtherExpensesSchedule/OtherExpenses/AdjustedNetIncome
OES-PF-01-OTEXSCADNEIN,Adjusted Net Income,SCHED-PF-PART-01-LINE-23a-B-COL-D,Return/ReturnData/OtherExpensesSchedule/OtherExpensesScheduleGrp/AdjustedNetIncomeAmt
OES-PF-01-OTEXDICHPRRP,Disbursements for Charitable Purposes,SCHED-PF-PART-01-LINE-23a-B-COL-E,Return/ReturnData/OtherExpensesSchedule/OtherExpenses/DisbursementsCharitablePrps
OES-PF-01-OTEXSCDICHPR,Disbursements for Charitable Purposes,SCHED-PF-PART-01-LINE-23a-B-COL-E,Return/ReturnData/OtherExpensesSchedule/OtherExpensesScheduleGrp/DisbursementsCharitablePrpsAmt
OHA-EZ-02-OAS3ODESCRIPT,Description,SCHED-EZ-PART-02-COL-A,Return/ReturnData/OtherAssetsSchedule3/OtherAssets/Description
OHA-EZ-02-OAS3OAAMOUNT,Amount,SCHED-EZ-PART-02-COL-B,Return/ReturnData/OtherAssetsSchedule3/OtherAssets/Amount
OHA-EZ-02-OAS3OBOYAMOT,Beginning of Year Amount,SCHED-EZ-PART-02-COL-C,Return/ReturnData/OtherAssetsSchedule3/OtherAssets/BOYAmount
OHA-EZ-02-OAS3OEOYAMOT,End of Year Amount,SCHED-EZ-PART-02-COL-D,Return/ReturnData/OtherAssetsSchedule3/OtherAssets/EOYAmount
OIS-PF-01-OTHEINCODESC,Other Income - Description,SCHED-PF-PART-01-11-COL-A,Return/ReturnData/OtherIncomeSchedule2/OtherIncome/Description
OIS-PF-01-OTHINCDETDES,Other Income Detail - Description,SCHED-PF-PART-01-11-COL-A,Return/ReturnData/OtherIncomeSchedule2/OtherIncomeDetail/Desc
OIS-PF-01-OIRAEPBOOKS,Revenue and Expenses per Books,SCHED-PF-PART-01-11-COL-B,Return/ReturnData/OtherIncomeSchedule2/OtherIncome/RevenueAndExpensesPerBooks
OIS-PF-01-OIDRAEPBOOKS,Revenue and Expenses per Books,SCHED-PF-PART-01-11-COL-B,Return/ReturnData/OtherIncomeSchedule2/OtherIncomeDetail/RevenueAndExpensesPerBooksAmt
OIS-PF-01-OTINNEININNC,Net Investment Income,SCHED-PF-PART-01-11-COL-C,Return/ReturnData/OtherIncomeSchedule2/OtherIncome/NetInvestmentIncome
OIS-PF-01-OTINDENEININ,Net Investment Income,SCHED-PF-PART-01-11-COL-C,Return/ReturnData/OtherIncomeSchedule2/OtherIncomeDetail/NetInvestmentIncomeAmt
OIS-PF-01-OTINADNEINNC,Adjusted Net Income,SCHED-PF-PART-01-11-COL-D,Return/ReturnData/OtherIncomeSchedule2/OtherIncome/AdjustedNetIncome
OIS-PF-01-OTINDEADNEIN,Adjusted Net Income,SCHED-PF-PART-01-11-COL-D,Return/ReturnData/OtherIncomeSchedule2/OtherIncomeDetail/AdjustedNetIncomeAmt
OLS-PF-02-OTHELIABDESC,Other Liabilities - Description,SCHED-PF-PART-02-LINE-22a-COL-A,Return/ReturnData/OtherLiabilitiesSchedule/OtherLiabilities/Description
OLS-PF-02-OTHLIADETDES,Other Liabilities Detail - Description,SCHED-PF-PART-02-LINE-22a-COL-A,Return/ReturnData/OtherLiabilitiesSchedule/OtherLiabilitiesDetail/Desc
OLS-PF-02-OLBOYBVALUE,Beginning of Year - Book Value,SCHED-PF-PART-02-LINE-22a-COL-B,Return/ReturnData/OtherLiabilitiesSchedule/OtherLiabilities/BOYBookValue
OLS-PF-02-OLDBOYBVALUE,Beginning of Year - Book Value,SCHED-PF-PART-02-LINE-22a-COL-B,Return/ReturnData/OtherLiabilitiesSchedule/OtherLiabilitiesDetail/BOYBookValueAmt
OLS-PF-02-OLEOYBVALUE,End of Year - Book Value,SCHED-PF-PART-02-LINE-22a-COL-C,Return/ReturnData/OtherLiabilitiesSchedule/OtherLiabilities/EOYBookValue
OLS-PF-02-OLDEOYBVALUE,End of Year - Book Value,SCHED-PF-PART-02-LINE-22a-COL-C,Return/ReturnData/OtherLiabilitiesSchedule/OtherLiabilitiesDetail/EOYBookValueAmt
ONL-CD-17-ONLRLBNPERSO,Borrowers Name - Individual,COL-A1,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/BorrowersName/Individual
ONL-CD-17-ONLRLBNPERSO,Borrowers Name - Individual,COL-A1,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/BorrowerNameGrp/PersonNm
ONL-CD-17-ONLRLBNBNBNL1,BusinessNameLine1,COL-A2,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/BorrowersName/Business/BusinessNameLine1
ONL-CD-17-ONLRLBNBNBNL1,BusinessNameLine1,COL-A2,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/BorrowerNameGrp/BusinessName/BusinessNameLine1
ONL-CD-17-ONLRLBNBNBNL1,BusinessNameLine1,COL-A2,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/BorrowerNameGrp/BusinessName/BusinessNameLine1Txt
ONL-CD-17-ONLRLBNBNBNL2,BusinessNameLine2,COL-A3,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/BorrowersName/Business/BusinessNameLine2
ONL-CD-17-ONLRLBNBNBNL2,BusinessNameLine2,COL-A3,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/BorrowerNameGrp/BusinessName/BusinessNameLine2
ONL-CD-17-ONLRLBNBNBNL2,BusinessNameLine2,COL-A3,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/BorrowerNameGrp/BusinessName/BusinessNameLine2Txt
ONL-CD-17-ONLRLIRELATI,Relationship to insider,COL-B,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/RelationshipToInsider
ONL-CD-17-ONLRLIRELATI,Relationship to insider,COL-B,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/InsiderRelationshipTxt
ONL-CD-17-ONLRLLORIGIN,Original Amount of Loan,COL-C,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/OriginalAmountOfLoan
ONL-CD-17-ONLRLLORIGIN,Original Amount of Loan,COL-C,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/LoanOriginalAmt
ONL-CD-17-ONLRLBDUE,Balance due,COL-D,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/BalanceDue
ONL-CD-17-ONLRLBDUE,Balance due,COL-D,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/BalanceDueAmt
ONL-CD-17-ONLRLNDT,Date of note,COL-E,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/DateOfNote
ONL-CD-17-ONLRLNDT,Date of note,COL-E,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/NoteDt
ONL-CD-17-ONLRLLMDT,Maturity date,COL-F,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/MaturityDate
ONL-CD-17-ONLRLLMDT,Maturity date,COL-F,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/LoanMaturityDt
ONL-CD-17-ONLRLRTERMS,Repayment terms,COL-G,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/RepaymentTerms
ONL-CD-17-ONLRLRTERMS,Repayment terms,COL-G,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/RepaymentTermsTxt
ONL-CD-17-ONLRLIRT,Interest rate,COL-H,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/InterestRate
ONL-CD-17-ONLRLIRT,Interest rate,COL-H,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/InterestRt
ONL-CD-17-ONLRLSPBORRO,Security provided by borrower,COL-I,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/SecurityProvidedByBorrower
ONL-CD-17-ONLRLSPBORRO,Security provided by borrower,COL-I,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/SecurityProvidedBorrowerTxt
ONL-CD-17-ONLRLLPURPOS,Purpose of loan,COL-J,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/PurposeOfLoan
ONL-CD-17-ONLRLLPURPOS,Purpose of loan,COL-J,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/LoanPurposeTxt
ONL-CD-17-ONLRLLCDESC,Description of lender consideration,COL-K,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/DescOfLenderConsideration
ONL-CD-17-ONLRLLCDESC,Description of lender consideration,COL-K,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/LenderConsiderationDesc
ONL-CD-17-OTNOLORCLOCO,Consideration FMV,COL-L,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLong/ConsiderationFmv
ONL-CD-17-OTNOLORCLOCO,Consideration FMV,COL-L,Return/ReturnData/OtherNotesLoansRcvblLongSch/OtherNotesLoansRcvblLongGrp/ConsiderationFMVAmt
ONS-PF-02-ONLRSNOOBNLI1,Organization501c3 Name - BusinessNameLine1,SCHED-PF-PART-02-LINE-07b-COL-A1,Return/ReturnData/OtherNotesLoansRcvblShortSch2/OtherNotesLoansRcvblShort/NameOf501c3Organization/BusinessNameLine1
ONS-PF-02-ONLRSONBNLIN1,Organization501c3 Name - BusinessNameLine1,SCHED-PF-PART-02-LINE-07b-COL-A1,Return/ReturnData/OtherNotesLoansRcvblShortSch2/OtherNotesLoansRcvblShortGrp/Organization501c3Name/BusinessNameLine1
ONS-PF-02-ONLRSONBNLIN1,Organization501c3 Name - BusinessNameLine1,SCHED-PF-PART-02-LINE-07b-COL-A1,Return/ReturnData/OtherNotesLoansRcvblShortSch2/OtherNotesLoansRcvblShortGrp/Organization501c3Name/BusinessNameLine1Txt
ONS-PF-02-ONLRSNOOBNLI2,Organization501c3 Name - BusinessNameLine2,SCHED-PF-PART-02-LINE-07b-COL-A2,Return/ReturnData/OtherNotesLoansRcvblShortSch2/OtherNotesLoansRcvblShort/NameOf501c3Organization/BusinessNameLine2
ONS-PF-02-ONLRSONBNLIN2,Organization501c3 Name - BusinessNameLine2,SCHED-PF-PART-02-LINE-07b-COL-A2,Return/ReturnData/OtherNotesLoansRcvblShortSch2/OtherNotesLoansRcvblShortGrp/Organization501c3Name/BusinessNameLine2
ONS-PF-02-ONLRSONBNLIN2,Organization501c3 Name - BusinessNameLine2,SCHED-PF-PART-02-LINE-07b-COL-A2,Return/ReturnData/OtherNotesLoansRcvblShortSch2/OtherNotesLoansRcvblShortGrp/Organization501c3Name/BusinessNameLine2Txt
ONS-PF-02-ONLRSBDUE,Other Notes Loans Rcvbl Short - Balance Due,SCHED-PF-PART-02-LINE-07b-COL-B,Return/ReturnData/OtherNotesLoansRcvblShortSch2/OtherNotesLoansRcvblShort/BalanceDue
ONS-PF-02-ONLRSBDUE,Other Notes Loans Rcvbl Short - Balance Due,SCHED-PF-PART-02-LINE-07b-COL-B,Return/ReturnData/OtherNotesLoansRcvblShortSch2/OtherNotesLoansRcvblShortGrp/BalanceDueAmt
OPF-PF-01-OTHPROFEECAT,Other Professional Fees - Category,SCHED-PF-PART-01-LINE-16c-COL-A,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFees/Category
OPF-PF-01-OTPRFEDECAAT,Other Professional Fees Detail - Category,SCHED-PF-PART-01-LINE-16c-COL-A,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFeesDetail/CategoryTxt
OPF-PF-01-OTHPROFEEAMO,Other Professional Fees - Amount,SCHED-PF-PART-01-LINE-16c-COL-B,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFees/Amount
OPF-PF-01-OTHPROFEEDET,Other Professional Fees Detail - Amount,SCHED-PF-PART-01-LINE-16c-COL-B,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFeesDetail/Amt
OPF-PF-01-OTPRFENEININ,Net Investment Income,SCHED-PF-PART-01-LINE-16c-COL-C,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFees/NetInvestmentIncome
OPF-PF-01-OPFDNIINCOME,Net Investment Income,SCHED-PF-PART-01-LINE-16c-COL-C,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFeesDetail/NetInvestmentIncomeAmt
OPF-PF-01-OTPRFEADNEIN,Adjusted Net Income,SCHED-PF-PART-01-LINE-16c-COL-D,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFees/AdjustedNetIncome
OPF-PF-01-OPFDANINCOME,Adjusted Net Income,SCHED-PF-PART-01-LINE-16c-COL-D,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFeesDetail/AdjustedNetIncomeAmt
OPF-PF-01-OTPRFEDICHPR,Disbursements for Charitable Purposes,SCHED-PF-PART-01-LINE-16c-COL-E,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFees/DisbursementsCharitablePrps
OPF-PF-01-OPFDDCPRPS,Disbursements for Charitable Purposes,SCHED-PF-PART-01-LINE-16c-COL-E,Return/ReturnData/OtherProfessionalFeesSchedule/OtherProfessionalFeesDetail/DisbursementsCharitablePrpsAmt
OPS-EZ-01-OES2OEDESCRIP,Description,SCHED-EZ-PART-01-Col-A,Return/ReturnData/OtherExpensesSchedule2/OtherExpenses/Description
OPS-EZ-01-OES2OEAMOUNT,Amount,SCHED-EZ-PART-01-Col-B,Return/ReturnData/OtherExpensesSchedule2/OtherExpenses/Amount
ORO-CD-18-OFFITRAVADVA,Travel advances to officers,AAA,Return/ReturnData/OtherReceivablesOfficersSch/OfficerTravelAdvanceAmt
ORO-CD-18-TRAADVTOOOFF,Travel advances to officers,AAA,Return/ReturnData/OtherReceivablesOfficersSch/TravelAdvancesToOfficers
ORO-CD-18-OFOTRCBOPEER,Borrower's name,COL-A,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/BorrowerPersonNm
ORO-CD-18-OTREOFBONAAM,Borrower's name,COL-A,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/BorrowersName
ORO-CD-18-OFOTRCBOTIIT,Borrower's Title,COL-B,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/BorrowerTitleTxt
ORO-CD-18-OTREOFBOTIIT,Borrower's Title,COL-B,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/BorrowersTitle
ORO-CD-18-OFOTRCLOORRI,Original Amount of Loan,COL-C,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/LoanOriginalAmt
ORO-CD-18-OROOAOLOAN,Original Amount of Loan,COL-C,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/OriginalAmountOfLoan
ORO-CD-18-OFOTRCBADUUE,Balance due,COL-D,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/BalanceDueAmt
ORO-CD-18-OTREOFBADUUE,Balance due,COL-D,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/BalanceDue
ORO-CD-18-OFOTRCNODTT,Date of note,COL-E,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/NoteDt
ORO-CD-18-OTREOFDAOFNO,Date of note,COL-E,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/DateOfNote
ORO-CD-18-OFOTRCLOMADT,Maturity date,COL-F,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/LoanMaturityDt
